source_id,ra,dec,parallax,pmra,pmdec
2106999904744364672,283.04627114695654,45.28755401536691,0.3117725188955176,-5.838527632365995,1.2627279716479385
2107011797508709888,283.0463285719715,45.509922660596374,1.545357221985385,1.2772615766117987,0.9462633251015008
2107005917698694400,283.04644458041565,45.500367336906116,0.5379557997302834,4.455782613401277,-3.049008011182321
2107000145262545792,283.04653523666343,45.320975797784065,1.1165702519262453,-4.426058836866912,-9.276521551300778
2107000557579421312,283.0468434553089,45.35741733800003,1.7323147822860752,-0.5390070487642186,-7.2904126333125845
2107005715834987648,283.04685870369696,45.46197069517058,1.3434544815615608,1.70769660114075,2.643638835135146
2106906038237536640,283.047686159534,45.25348289680808,2.4957087006312797,-13.385604520576017,14.820377690956711
2106905278024702208,283.04781201015635,45.198539483273656,-0.1534606220705389,0.30301982510953895,-1.8469046171708672
2106905316682803712,283.0478280444037,45.20897797060671,1.9207101055445535,-26.96787701526121,-7.0166977369574655
2106999904744363008,283.0481196779769,45.281625031157496,-0.3151838055628303,0.08049540244581388,-3.729229374764336
2106905316680420864,283.0486279348325,45.209477032154865,-0.3094503020684315,-3.8672891741846636,-8.005872825487785
2107005715834988928,283.0487976269222,45.462887231335934,-0.794179756188631,-6.228656207696136,-3.1439183995197495
2106906038235025536,283.04884290750226,45.25220675019425,2.441579127955009,-12.96027992982669,14.375692776820529
2107000695018389248,283.0488681113099,45.38224595270715,-0.34881018520330137,-4.35648036349856,-4.70430776464247
2106906038237328640,283.0492857156777,45.252201738737895,2.357098522939969,-13.491012452398136,15.612683916358229
2107005269161487104,283.04936866742827,45.42454015440781,0.7939679063493627,-1.1372966500392645,4.513308874459314
2107000145262547584,283.04963671160374,45.325363222641876,-0.05233732995087935,-2.213692860217468,-3.950177387926593
2107000527517343104,283.05018114513825,45.32941714878704,0.6713562309674118,-6.294525045343855,-3.304536403609367
2107002172487145600,283.0502632444908,45.39232127303497,0.1949760831379589,-2.142492999308533,-3.8523517741201374
2107000523219674240,283.0503523460952,45.33821638846833,0.3032260511855337,0.06959066976090877,-2.218243635508596
2106905694639930880,283.050470111382,45.215571901612265,0.16818127360506618,-3.7128675379046516,-3.5521731098020872
2107000523219671040,283.051281688087,45.328524594284886,0.7236967956688051,-1.1933393831398411,10.086053199717348
2107000076543067136,283.0514171382603,45.31501252742598,0.028210515099384742,-0.11874630557025123,0.09141386540713789
2107005269161487488,283.0515227847589,45.424298292811265,1.6997389258383582,8.309075826699596,21.034182538497518
2107000664952491648,283.0515290653711,45.35980079593659,2.1372810992113456,-3.9306447997829985,-17.73147965747824
2107000042183327616,283.0515582170337,45.31154451112828,0.7169212503828588,-6.1278285025100265,-7.485242789986483
2107000664956306560,283.05190506214734,45.3646832559738,0.9530411368612393,-5.889335540937935,-18.835428677967922
2107000699316273152,283.05195115283686,45.37314629385093,-1.3309432735029747,-3.9960682708514996,-6.414907339826571
2107000042183327488,283.05241836664857,45.309294500062435,0.381295389853512,-1.4365665585064307,-7.78213934081588
2107000046477146368,283.05349464324195,45.311986059451385,0.42026569576812844,8.54440417093867,-4.053251005108237
2107011797508721536,283.0535138499839,45.513791168042836,-0.3653469272307436,-1.5343028894593536,-3.1419391014188314
2107000454500194432,283.05359944442347,45.32968174694989,0.08657333097490161,-4.180279919062155,-5.1029606100464875
2107005715838096256,283.05374311178804,45.467186686148885,3.0455769066966294,-10.65998406698295,-40.21149140672732
2107011797511798400,283.0538914547892,45.51340231874802,-0.135734458108316,-1.1573480949176913,-2.9259624425993738
2107002211140793344,283.05396868230844,45.40838461159095,0.978348423807321,-0.8208200761299786,-4.307071309181261
2107011797508721408,283.0539790221265,45.512925029825674,0.3858054018032766,-2.8014778157466402,-1.740891084508421
2106999939104103936,283.053993980851,45.290378065913416,0.22035761377844343,-1.5911350357933856,-1.1620361868483962
2107005711540242816,283.0540896210774,45.46574460521512,0.4362247083184598,-1.6641536220695845,-4.693557105188512
2107005711540237312,283.05422017630934,45.46119887268994,0.5215474198376613,-4.33173409583049,-4.145057415533195
2107000046481000448,283.05474077778337,45.303518506590414,0.1290229530780403,-2.568603252749482,-2.0502744408109654
2107000458794928768,283.0552939819682,45.330622207427574,,,
2106905728999679360,283.0556336022392,45.23440348359121,0.18671077449002382,-3.2435801354544878,-1.6677739293552793
2107005677180490880,283.0557027386389,45.44852762641521,0.6486854300877634,0.549182689162981,5.156436521149242
2107005818914220544,283.0557483943425,45.48248598489381,0.7441294674800664,2.3053785598584597,12.07033752356125
2106905728999680768,283.0558294105484,45.23575893641185,0.6707215918509938,0.4460488400058996,5.533146810277081
2107002211144550400,283.0558983623146,45.41152735768634,0.3627517120641104,-6.358246673015445,-10.59668075468679
2107002309926738688,283.05626433961424,45.41561751041592,-0.28086652957373903,-0.4054895588307183,-5.361734050143063
2106905316683627776,283.0567004405435,45.20128850300414,0.29606542471585956,-12.34724119595723,0.019466548057792913
2107000458794029824,283.0568329762646,45.329912808629544,1.2113653580642632,-11.95721736899463,-8.396028301864382
2107000080836888960,283.05703326970865,45.31418013058089,0.42319687483209223,-3.115130587682854,-5.693758449851538
2107000080840409088,283.0572836106329,45.31997738825746,,,
2106999904744362624,283.05735339787793,45.27928015943535,0.4532385650456051,5.201037562342952,1.5213409917326004
2107011728789240320,283.05735661465854,45.50712399554772,0.8115000925963524,-2.2161377009275403,-3.067380388696525
2107000076543065728,283.05741449025277,45.3115728763148,0.25814367030906393,-0.7449271883030562,-4.69935311861866
2107002309926110592,283.05755695385926,45.41422205508279,0.3735572945626146,-1.8140984696980966,-2.324023644762068
2107005711540243328,283.05803194048065,45.46801694214997,0.8181301914802127,-12.01990517221883,4.427993555048826
2107002176781039104,283.0581858849425,45.39532301992254,1.6300170874676565,1.158810371362741,-3.8824983294200313
2107000042183323904,283.0583329432122,45.30204595426171,0.005447357566169701,-2.504648837519886,-7.110279116907125
2107011763148986880,283.05834272733756,45.51434510149225,,,
2107005711540236672,283.05841482688095,45.4603547300701,1.0598515148400907,0.5350325569638092,-7.823759746422755
2107002348583727360,283.05849601740266,45.425101850909634,0.36074398877333225,-4.750386517595032,-5.4271653816050645
2106905690341567360,283.0586220921418,45.20929657993935,1.4729515017493515,-0.0904669517729848,-3.065967467087186
2107005814622652800,283.0592816863102,45.46842230205205,-0.22578946826217952,-1.1613670194923569,-2.425183810987357
2107000454500197120,283.0594413682907,45.33671969431878,-0.37456866365698266,-13.962907718081993,-9.171978918061576
2107002314223767680,283.0594667653752,45.415905583913855,1.1219035545087521,2.1921799041508256,-11.882706036659659
2107005814619461248,283.05971594163304,45.473171715951985,-1.4704450548503447,-3.350552616907139,-6.7676863848578375
2107011728791408768,283.05982124967943,45.50104087178301,0.7872462395034293,-4.502571550004195,-4.671093185827495
2107005681478354560,283.0602989706064,45.44316382183013,0.5383992034313256,-1.8820545516016596,-5.755688732716978
2107002211141638400,283.06040552226864,45.39853053908348,,,
2107000488859942400,283.0607168346044,45.35135560817225,0.5415719622646109,-1.561675041810906,-4.0280977634880335
2107002344285860736,283.0607513249928,45.434404561279244,0.33279630621957385,-2.1007909306166153,-8.468741495092061
2106999939104102400,283.060761629973,45.283631926457616,0.6335468536426716,-7.963293851985693,-13.530330765126239
2107002211144548864,283.0608832549105,45.40327164945497,,,
2107005711540236416,283.0610009309712,45.4601537571453,0.4467042620366888,-3.291706580122092,-3.3434790313176963
2106905724701314560,283.0612899195758,45.22749982898229,0.384651243996683,-3.4006218802057395,-2.8286557335690716
2106905724701312896,283.06141161967264,45.22507611362663,0.4383221741442354,-2.308830401380204,-6.169233699036795
2107002206846889728,283.06171438709987,45.40235837171367,0.24486388521027458,-5.267224826320087,-1.2779554805096849
2106905312384442752,283.0617603581732,45.20403175229259,0.44449434279964745,-2.0346974255753905,-5.092391759517142
2106999939104088960,283.06193488588,45.29162786317523,0.47147318271723265,-3.6511182038102357,-7.248679487285322
2107005711540234624,283.06200232940216,45.4549821259744,0.01902458876453415,-6.5884788912376395,-6.481460177360797
2107000695018387072,283.06214782738175,45.37804607493125,0.45710370660442756,-4.3371003095556695,-6.425502062611409
2107005848979206400,283.06232143803857,45.480944220523156,1.5044110666502921,4.795697484184409,7.938349469590453
2107000046477142912,283.06232244454907,45.30178583562913,-1.9640420781852677,-0.18406100012859183,-7.49638004043044
2107002172487140864,283.0624965144177,45.384728210806095,0.5663630715444445,-0.940126076640817,-2.630680707682795
2107000046478035584,283.062858544561,45.293619625690894,0.3995835896836184,-1.9449836656837953,-4.670427557592383
2107005818917313792,283.0629294018873,45.46996255062075,,,
2107000488861063936,283.0632020631137,45.33611818579105,-0.018614319533457352,-0.5585611733030629,-3.9164902768681467
2106905213601195264,283.0632180061516,45.189367680414335,,,
2107000493153782912,283.0637636006008,45.33907536323425,,,
2107002722242987008,283.0637679050597,45.44158026859724,0.555315421010336,-0.3458057208502805,-13.12297697536826
2107005711540234496,283.0637909304327,45.45642754404554,0.6485115261746074,-0.9600218465720527,-7.453605418767557
2106905866437997056,283.0638271542009,45.248501849168136,,,
2106999702883612160,283.06428124251977,45.266486057966446,0.10326489991102938,-5.328646772719997,-7.273650297130358
2106905247960939648,283.0642840891848,45.19267443797331,-0.03088922285873129,6.405955103443686,10.005061383683227
2107000488859934976,283.0646697715617,45.335372126125094,0.9608047963479515,3.875417152970712,7.243926989007125
2106905694639931904,283.06516478223426,45.205720113815985,,,
2107005814619461120,283.06540559584386,45.47228235274594,2.3592486144954634,7.426313942458184,-6.32168624846758
2107000076543063936,283.06563436571173,45.30616887854439,0.39712130064301937,-0.7515150289468355,-4.661472729526915
2107002309929757312,283.0660626820646,45.41172595248911,0.4750625586617239,-3.265628657289478,-8.50534100397223
2107002211144548992,283.06627450782867,45.40054310516092,1.022548839078874,2.113985185589284,-1.800110564483209
2107002314223767808,283.0671017357562,45.41013681108282,0.042243779009133405,-2.816535497620613,-8.29879331609138
2107002722243575680,283.0672607560327,45.43524077703399,0.6557485226791518,-2.4086237991366217,1.2195349024139384
2106999702879741312,283.06754111695346,45.26863188898421,-0.2176297085075897,-0.5433291750174487,-4.318026463704058
2107002348583730944,283.06762010419624,45.43022199708271,0.08254515255157197,-2.602642063380891,0.42086099013016015
2107002722242991104,283.0679046541957,45.448002664560896,0.3379596379042533,-0.8268824617978601,-6.767661841586692
2107011728792320640,283.06797202958893,45.49857572349606,0.07240048895194626,-1.6056835640412024,-3.2177055306193276
2107000626298904832,283.0679998355673,45.36769683971455,1.1154446071317505,-1.9089492371726808,-9.51226752026538
2106905724701310720,283.0680965175449,45.21940024384547,0.5565280753816991,-1.4040453047705899,-7.473304022489227
2107000454500190848,283.0681822200156,45.31955992946533,0.6576483879699639,-1.478415822419692,-5.843301892005961
2106999836024891392,283.0682089377106,45.297233969795364,1.3977310816028168,-0.7571047562765971,-8.71952761506758
2107011728789239552,283.06823698464507,45.49796323051688,,,
2106905866438642432,283.0682977254431,45.252759488115196,1.9492147307960799,3.166770514039308,8.862780350701893
2106905832079771520,283.06834024673924,45.24332869695536,,,
2106905862140274944,283.0684707934284,45.24559685335174,0.5098509440000192,-2.236781643828791,6.630883519542792
2106905866438644096,283.06849235486965,45.25723592315175,0.37662023014425705,-1.4470906860008,-3.117261545766385
2107000630596573696,283.06867266932807,45.36796807554942,-0.14172603973278017,-4.1129295588976476,-3.3333223206613036
2106905690341571072,283.0687806001343,45.215977016566754,1.8019035176226084,6.008677625656835,18.231958776105905
